Date,Volume,VW,Open,Close,High,Low,Number_of_trades
2023-03-10 09:00:00,50941.0,389.8047296296296,389.34,390.49,390.49,389.25,333
2023-03-10 09:30:00,29194.0,390.13976428571425,390.56,389.92,390.76,389.57,254
2023-03-10 10:00:00,33293.0,390.49857272727274,389.91,390.79,390.99,389.86,180
2023-03-10 10:30:00,94499.0,390.4327857142857,390.82,390.21,390.82,390.17,342
2023-03-10 11:00:00,130533.0,390.1442954545455,390.26,390.38,390.59,389.72,333
2023-03-10 11:30:00,197817.0,391.21400740740745,390.49,391.09,391.67,390.45,763
2023-03-10 12:00:00,133763.0,391.13730666666663,391.06,391.31,391.4,390.7,876
2023-03-10 12:30:00,349925.0,391.02100666666666,391.35,391.01,391.42,390.5,1529
2023-03-10 13:00:00,1086590.0,390.5761533333333,391.0,390.86,391.55,388.12,5255
2023-03-10 13:30:00,3869803.0,392.8221066666667,390.96,392.58,393.8,388.45,20786
2023-03-10 14:00:00,2998574.0,391.58079333333336,392.62,390.98,392.99,390.59,13608
2023-03-10 14:30:00,23362814.0,389.12317,390.99,389.15,391.2,387.48,190893
2023-03-10 15:00:00,14359842.0,389.70664666666664,389.18,388.86,390.63,388.4,129926
2023-03-10 15:30:00,11490633.0,389.64673000000005,388.87,391.265,391.38,388.44,97066
2023-03-10 16:00:00,10845362.0,391.1650233333333,391.265,392.4,392.54,390.17,86544
2023-03-10 16:30:00,12194933.0,391.53514,392.395,389.87,393.16,389.7,96656
2023-03-10 17:00:00,8336806.0,389.16983,389.87,388.97,390.31,388.27,66088
2023-03-10 17:30:00,7011717.0,389.13932666666665,388.98,387.835,390.25,387.7,65097
2023-03-10 18:00:00,8109871.0,387.35555666666664,387.84,385.95,388.43,385.52,70242
2023-03-10 18:30:00,9774783.0,385.38353,385.94,384.91,386.13,384.32,86037
2023-03-10 19:00:00,11297332.0,386.1136666666667,384.91,385.36,387.51,384.86,100036
2023-03-10 19:30:00,10219681.0,386.95427333333333,385.36,387.44,388.42,385.31,91682
2023-03-10 20:00:00,10132902.0,386.99584,387.46,386.7,387.95,385.84,87360
2023-03-10 20:30:00,20524292.0,385.6934166666667,386.7,385.92,386.88,384.66,157245
2023-03-10 21:00:00,17491722.0,386.12784666666664,385.92,386.12,391.6112,385.62,7378
2023-03-10 21:30:00,2031239.0,386.32013333333333,386.12,387.51,387.53,385.91,2841
2023-03-10 22:00:00,357690.0,387.08987666666667,387.59,386.99,387.65,386.9,1712
2023-03-10 22:30:00,76324.0,386.98929565217395,386.97,386.95,387.01,386.95,1411
2023-03-10 23:00:00,62756.0,386.8697916666667,386.9,386.78,387.01,386.75,633
2023-03-10 23:30:00,27679.0,386.8167555555556,386.8,386.78,386.84,386.77,464
2023-03-11 00:00:00,34675.0,386.7460263157895,386.78,386.8,386.9,386.6,352
2023-03-11 00:30:00,50411.0,386.99552608695654,386.76,387.06,387.22,386.75,1613
2023-03-13 08:00:00,96680.0,391.1448633333333,391.75,390.4,391.78,390.39,692
2023-03-13 08:30:00,167541.0,389.3343733333333,390.38,388.23,390.42,388.0,810
2023-03-13 09:00:00,110128.0,387.2748066666666,388.09,386.08,388.27,385.95,807
2023-03-13 09:30:00,234650.0,386.3252733333333,386.08,385.89,387.6,384.83,1178
2023-03-13 10:00:00,265296.0,386.1381466666666,385.96,386.31,387.0,385.3,1167
2023-03-13 10:30:00,221470.0,386.5843266666667,386.29,387.73,388.2,385.63,1160
2023-03-13 11:00:00,736048.0,387.67316,387.61,386.69,389.19,386.2,3607
2023-03-13 11:30:00,658085.0,386.27898666666664,386.64,386.16,387.2,385.78,2885
2023-03-13 12:00:00,2016107.0,384.97163333333333,387.9399,384.61,393.25,383.28,8801
2023-03-13 12:30:00,2340596.0,382.59583000000003,384.6,383.04,384.97,380.49,11972
2023-03-13 13:00:00,3873626.0,383.4018433333333,383.12,381.86,384.0,381.36,8804
2023-03-13 13:30:00,23023549.0,382.84727666666663,381.81,385.5664,386.28,380.65,211210
2023-03-13 14:00:00,13898758.0,385.07917,385.55,383.94,387.31,383.65,139362
2023-03-13 14:30:00,13318399.0,385.76866333333334,383.97,387.7,387.85,383.89,117384
2023-03-13 15:00:00,11140517.0,388.4134266666667,387.72,389.65,389.86,387.12,119128
2023-03-13 15:30:00,9593323.0,388.38439,389.65,388.86,389.84,387.31,104812
2023-03-13 16:00:00,7697537.0,388.45288,388.85,387.89,390.39,387.14,74651
2023-03-13 16:30:00,6600814.0,387.23053,387.89,386.62,388.77,386.1,64268
2023-03-13 17:00:00,7072972.0,386.28597666666667,386.61,386.42,387.43,385.36,75858
2023-03-13 17:30:00,5865684.0,387.19447,386.41,387.83,388.11,385.52,65374
2023-03-13 18:00:00,6387861.0,388.2067533333333,387.88,388.43,389.18,387.67,71157
2023-03-13 18:30:00,5880614.0,388.30145,388.4,388.48,389.495,387.68,62884
2023-03-13 19:00:00,8315552.0,387.5209566666666,388.49,385.95,388.9,385.51,83310
2023-03-13 19:30:00,16300661.0,386.33985666666666,385.95,385.29,387.72,385.045,146444
2023-03-13 20:00:00,7487959.0,385.74781666666667,385.27,385.55,386.21,385.24,7937
2023-03-13 20:30:00,455890.0,385.86326,385.56,386.0,386.15,385.52,2022
2023-03-13 21:00:00,42391.0,385.94001363636363,385.93,385.95,386.08,385.82,436
2023-03-13 21:30:00,14894.0,385.9731111111111,385.87,386.03,386.05,385.36,256
2023-03-13 22:00:00,119092.0,386.00908888888887,386.02,386.55,386.55,385.317,573
2023-03-13 22:30:00,38037.0,386.4725821428571,386.56,386.62,386.65,386.29,359
2023-03-13 23:00:00,32637.0,386.37242857142854,386.58,385.89,386.59,385.75,480
2023-03-13 23:30:00,69808.0,386.0727826086957,385.85,385.73,386.3,385.71,481
2023-03-14 08:00:00,11829.0,386.73813333333334,386.93,386.95,387.2,386.29,132
2023-03-14 08:30:00,27096.0,387.25207083333333,387.13,387.6,387.64,386.83,179
2023-03-14 09:00:00,24739.0,386.66556521739136,387.51,386.75,387.53,386.14,172
2023-03-14 09:30:00,27879.0,386.75744782608695,386.69,386.81,387.08,386.36,153
2023-03-14 10:00:00,84714.0,386.91738846153845,386.8,387.17,387.33,386.4,335
2023-03-14 10:30:00,22908.0,386.9424391304348,387.23,387.09,387.24,386.57,169
2023-03-14 11:00:00,236456.0,387.55675862068966,387.0,387.96,388.33,386.65,1171
2023-03-14 11:30:00,258357.0,388.08082333333334,387.9,387.96,388.43,387.75,1523
2023-03-14 12:00:00,660240.0,388.4438466666667,387.8,388.61,388.96,385.5,4196
2023-03-14 12:30:00,2679793.0,388.70733666666666,388.05,389.59,390.12,384.7,12925
2023-03-14 13:00:00,1268114.0,389.83643333333333,389.57,390.48,390.57,389.36,6213
2023-03-14 13:30:00,18640254.0,390.49598,390.5,391.13,391.92,389.9014,147846
2023-03-14 14:00:00,11100461.0,390.90911,391.14,392.23,392.3,390.56,89654
2023-03-14 14:30:00,8869282.0,391.79937,392.23,391.99,392.995,391.94,69673
2023-03-14 15:00:00,5913071.0,392.7121333333333,392.0,393.06,393.45,391.9,53277
2023-03-14 15:30:00,6996084.0,391.7373866666667,393.06,392.53,393.4,392.47,46290
2023-03-14 16:00:00,5012234.0,392.0838233333333,392.52,391.7301,392.82,391.57,41915
2023-03-14 16:30:00,6894150.0,391.34293333333335,391.735,391.43,392.51,391.09,50118
2023-03-14 17:00:00,9663260.0,390.1507266666667,391.44,389.8007,391.72,388.55,81863
2023-03-14 17:30:00,6025671.0,389.55588,389.81,389.1691,390.5291,388.8,57072
2023-03-14 18:00:00,6642448.0,388.66881333333333,389.17,389.43,389.6407,387.7084,64329
2023-03-14 18:30:00,5375852.0,389.4433933333333,389.4,388.87,390.0,388.73,51884
2023-03-14 19:00:00,9868420.0,387.99198333333334,388.87,388.215,389.39,387.05,76849
2023-03-14 19:30:00,27215254.0,389.50110333333333,388.21,391.69,392.18,387.93,161439
2023-03-14 20:00:00,11374520.0,390.78267,391.69,391.65,391.86,391.07,7638
2023-03-14 20:30:00,1080139.0,391.8456666666667,391.66,392.0,392.13,391.65,1774
2023-03-14 21:00:00,45844.0,391.95862857142856,391.81,391.96,392.03,391.81,312
2023-03-14 21:30:00,140660.0,391.8242653846154,391.97,391.74,392.0,391.73,758
2023-03-14 22:00:00,150219.0,391.5649962962963,391.76,391.41,391.82,391.38,821
2023-03-14 22:30:00,59344.0,391.3396444444445,391.38,391.33,391.45,391.25,456
2023-03-14 23:00:00,52239.0,391.62138,391.35,391.66,391.75,391.35,396
2023-03-14 23:30:00,74134.0,391.5360444444445,391.66,391.63,391.73,391.35,527
2023-03-15 08:00:00,44610.0,391.8597481481481,391.63,391.71,392.38,391.39,289
2023-03-15 08:30:00,26028.0,391.5014740740741,391.65,391.18,391.99,391.18,192
2023-03-15 09:00:00,51390.0,390.7582962962963,391.23,389.96,391.31,389.84,312
2023-03-15 09:30:00,84433.0,389.4503724137931,390.0,388.67,390.2,388.65,518
2023-03-15 10:00:00,98904.0,387.94610666666665,388.63,386.46,388.99,386.46,736
2023-03-15 10:30:00,453183.0,385.7452033333333,386.6,384.75,387.1,383.77,2060
2023-03-15 11:00:00,786382.0,385.54328999999996,384.69,385.81,386.13,384.69,3731
2023-03-15 11:30:00,446808.0,385.30514666666664,385.73,385.26,385.86,384.89,2304
2023-03-15 12:00:00,1024690.0,385.1993166666667,385.931,385.05,392.59,383.77,5792
2023-03-15 12:30:00,1713845.0,384.69066000000004,385.24,384.52,386.73,383.31,10607
2023-03-15 13:00:00,1284129.0,384.93505999999996,384.5,385.9,385.97,384.07,6997
2023-03-15 13:30:00,16576877.0,386.40813999999995,385.89,385.57,387.72,385.17,154359
2023-03-15 14:00:00,12772763.0,386.57198666666665,385.6,385.67,387.44,385.05,121210
2023-03-15 14:30:00,11627487.0,385.89805333333334,385.66,386.165,386.51,384.3106,101355
2023-03-15 15:00:00,7321276.0,386.4790366666667,386.18,386.25,387.36,385.655,77629
2023-03-15 15:30:00,7708843.0,386.3650533333333,386.26,385.72,387.37,385.55,67281
2023-03-15 16:00:00,9798487.0,385.6236666666666,385.7,384.9,386.25,384.24,72389
2023-03-15 16:30:00,8224559.0,384.92335,384.895,384.14,385.58,383.71,72049
2023-03-15 17:00:00,8209154.0,385.41398000000004,384.14,386.37,386.52,383.82,76323
2023-03-15 17:30:00,6163595.0,385.92206,386.37,386.49,386.97,385.09,63042
2023-03-15 18:00:00,11950187.0,386.70222333333334,386.51,388.42,389.49,385.44,103370
2023-03-15 18:30:00,11252156.0,388.49227333333334,388.44,388.66,389.22,387.31,107942
2023-03-15 19:00:00,14414558.0,388.42004,388.66,388.74,389.38,387.25,110400
2023-03-15 19:30:00,20807766.0,387.9828366666667,388.73,389.35,389.36,386.77,157568
2023-03-15 20:00:00,16350910.0,389.35718333333335,389.35,388.98,389.63,388.71,9660
2023-03-15 20:30:00,648116.0,389.20088000000004,388.95,389.1,389.29,388.84,1183
2023-03-15 21:00:00,64815.0,389.1325,389.01,389.1,389.28,389.01,442
2023-03-15 21:30:00,383579.0,388.898692,389.14,388.88,389.14,388.66,1367
2023-03-15 22:00:00,448417.0,389.0716333333333,388.94,389.3,389.38,388.71,942
2023-03-15 22:30:00,62045.0,389.3907214285714,389.24,389.39,389.56,389.24,525
2023-03-15 23:00:00,45250.0,389.5091814814815,389.48,389.41,389.62,389.4,399
2023-03-15 23:30:00,99092.0,389.1067178571429,389.39,388.78,389.66,388.58,894
2023-03-16 08:00:00,54158.0,390.20027999999996,390.54,389.77,390.96,389.48,343
2023-03-16 08:30:00,34367.0,389.8806,390.12,389.34,390.34,389.34,214
2023-03-16 09:00:00,51505.0,388.8770541666667,389.32,388.66,389.5,388.11,355
2023-03-16 09:30:00,28276.0,388.6176541666667,388.8,388.74,389.04,388.0,236
2023-03-16 10:00:00,68487.0,388.7394217391304,388.74,389.03,389.06,388.39,348
2023-03-16 10:30:00,76163.0,388.74069,389.01,389.0,389.06,388.2,376
2023-03-16 11:00:00,215071.0,387.96454,389.02,387.9,389.03,387.53,1201
2023-03-16 11:30:00,233422.0,388.5507166666667,387.9,388.48,389.07,387.77,1282
2023-03-16 12:00:00,420532.0,388.89755333333335,387.96,389.37,390.85,387.54,2710
2023-03-16 12:30:00,681547.0,388.35121999999996,388.8,387.96,389.34,387.51,4380
2023-03-16 13:00:00,1087580.0,387.3696066666667,387.93,386.83,388.13,386.46,6554
2023-03-16 13:30:00,9951341.0,387.50080999999994,386.82,388.59,388.65,386.29,97813
2023-03-16 14:00:00,8999772.0,387.55156999999997,388.59,387.85,389.1526,386.59,72693
2023-03-16 14:30:00,12912173.0,389.41122333333334,387.84,391.58,392.06,387.6,101299
2023-03-16 15:00:00,11606763.0,392.01645,391.59,393.025,393.5,390.804,98233
2023-03-16 15:30:00,9724038.0,393.2798033333333,393.02,393.86,394.45,392.52,80903
2023-03-16 16:00:00,7007700.0,393.32623333333333,393.86,393.77,394.08,392.4,59131
2023-03-16 16:30:00,8714028.0,393.93039666666664,393.765,395.255,395.49,392.99,69206
2023-03-16 17:00:00,9266332.0,395.01184333333333,395.26,395.115,396.14,394.56,64599
2023-03-16 17:30:00,5464527.0,394.85829333333334,395.11,395.025,395.32,394.33,43846
2023-03-16 18:00:00,5970501.0,394.16936,395.02,394.7,395.07,394.0,43842
2023-03-16 18:30:00,5779432.0,394.35929666666664,394.7,395.21,395.2499,393.62,44840
2023-03-16 19:00:00,7654599.0,395.0368966666667,395.21,395.98,396.13,395.0501,54573
2023-03-16 19:30:00,20047956.0,395.78358000000003,395.98,396.03,396.47,395.32,137499
2023-03-16 20:00:00,12834223.0,395.94917,396.09,396.46,396.52,395.0,6349
2023-03-16 20:30:00,638906.0,396.2334166666667,396.4,396.13,396.43,395.9503,1895
2023-03-16 21:00:00,1000908.0,396.04769130434784,396.15,396.0,396.16,395.9,549
2023-03-16 21:30:00,75604.0,395.9163454545455,396.0,395.919,396.04,395.85,523
2023-03-16 22:00:00,483605.0,395.6529689655173,395.95,395.38,396.04,395.27,1938
2023-03-16 22:30:00,62330.0,395.6195083333334,395.39,395.91,395.98,395.36,434
2023-03-16 23:00:00,48520.0,396.1002619047619,395.9,396.16,396.29,395.8599,458
2023-03-16 23:30:00,76186.0,396.04432692307694,396.09,396.02,396.18,395.94,508
2023-03-17 08:00:00,108077.0,395.47778999999997,395.02,395.8,395.98,394.9,614
2023-03-17 08:30:00,27298.0,395.23880689655175,395.77,394.95,395.8,394.77,213
2023-03-17 09:00:00,65748.0,395.0773038461539,394.93,394.94,395.64,394.75,337
2023-03-17 09:30:00,36404.0,394.933476,394.94,394.92,395.26,394.62,240
2023-03-17 10:00:00,108825.0,394.4284724137931,394.9,394.32,394.94,393.95,521
2023-03-17 10:30:00,56928.0,394.26895384615386,394.28,394.04,394.5,394.01,296
2023-03-17 11:00:00,362585.0,393.84455333333335,394.12,393.51,394.22,393.45,1753
2023-03-17 11:30:00,267187.0,393.4652633333333,393.46,393.61,393.84,393.02,1632
2023-03-17 12:00:00,810489.0,392.86710000000005,393.21,391.9,395.4204,391.61,4932
2023-03-17 12:30:00,956651.0,391.75732,391.89,391.45,392.43,390.83,5338
2023-03-17 13:00:00,983971.0,392.3534066666667,391.47,393.2,393.24,391.47,6014
2023-03-17 13:30:00,13275431.0,393.06904000000003,393.22,392.8,394.17,392.24,111638
2023-03-17 14:00:00,9903560.0,392.5927766666666,392.83,391.22,394.4,390.534,91788
2023-03-17 14:30:00,21706330.0,390.39127333333334,391.2101,390.23,391.44,389.44,93561
2023-03-17 15:00:00,9744056.0,390.7072733333333,390.23,389.55,390.985,389.01,63487
2023-03-17 15:30:00,6338853.0,389.57007,389.57,389.5799,390.25,388.56,57537
2023-03-17 16:00:00,6491101.0,390.21739333333335,389.59,390.72,390.85,389.51,53511
2023-03-17 16:30:00,5497684.0,390.7024,390.73,390.37,391.78,389.9,51718
2023-03-17 17:00:00,4863314.0,390.9569266666667,390.374,390.93,391.61,390.196,40394
2023-03-17 17:30:00,4482945.0,390.6997733333334,390.91,391.0088,391.47,390.21,36621
2023-03-17 18:00:00,7033581.0,390.16910333333334,391.03,389.07,391.46,388.89,52709
2023-03-17 18:30:00,5943917.0,389.30908,389.09,389.65,390.05,388.55,56544
2023-03-17 19:00:00,8967465.0,390.3566866666667,389.64,390.754,390.87,389.2,67142
2023-03-17 19:30:00,14989175.0,390.3392666666667,390.75,390.11,390.79,389.44,105071
2023-03-17 20:00:00,10740311.0,390.5416366666667,390.12,390.25,390.83,389.99,8466
2023-03-17 20:30:00,2097146.0,390.20905666666664,390.24,390.12,390.37,389.99,1511
2023-03-17 21:00:00,431622.0,390.35148275862065,390.18,391.0,391.0,389.91,2266
2023-03-17 21:30:00,973401.0,390.96034444444444,391.0,391.07,391.2,389.99,2732
2023-03-17 22:00:00,190904.0,391.1357074074074,391.15,391.3,391.3,389.99,1371
2023-03-17 22:30:00,219553.0,390.9884571428571,391.22,390.98,391.22,389.99,916
2023-03-17 23:00:00,39240.0,391.0361521739131,390.98,390.86,391.19,390.86,831
2023-03-17 23:30:00,30903.0,390.80371333333335,390.87,391.1,391.1,390.24,815
2023-03-20 08:00:00,98455.0,386.82922333333335,387.49,386.03,389.0,385.18,962
2023-03-20 08:30:00,113714.0,387.30772,386.07,388.28,388.33,385.96,635
2023-03-20 09:00:00,107172.0,388.7917730769231,388.41,388.33,389.6,388.0,535
2023-03-20 09:30:00,88634.0,389.4706733333333,388.68,389.86,390.08,388.68,414
2023-03-20 10:00:00,127155.0,389.99324666666666,389.86,389.92,390.65,389.3,484
2023-03-20 10:30:00,150569.0,390.37097,389.63,390.61,390.81,389.52,615
2023-03-20 11:00:00,159500.0,390.09111379310343,390.56,390.29,390.79,389.45,1040
2023-03-20 11:30:00,215079.0,389.72839,390.34,389.9,390.66,389.11,1202
2023-03-20 12:00:00,449131.0,389.76964000000004,389.9099,390.09,390.81,385.68,2767
2023-03-20 12:30:00,629136.0,390.94900333333334,390.15,391.31,391.9,390.1,3959
2023-03-20 13:00:00,654193.0,391.0446566666667,391.33,390.79,391.71,390.6,4216
2023-03-20 13:30:00,10198367.0,391.2140133333333,390.8,391.68,392.13,390.07,103048
2023-03-20 14:00:00,7206280.0,391.88312,391.68,392.37,392.69,390.9,68179
2023-03-20 14:30:00,5513459.0,392.4187166666667,392.37,393.04,393.18,391.78,51143
2023-03-20 15:00:00,6905819.0,393.15411666666665,393.04,394.04,394.17,392.72,50291
2023-03-20 15:30:00,6107744.0,392.95924,394.05,392.45,394.145,392.365,46728
2023-03-20 16:00:00,8025519.0,391.67496666666665,392.45,391.798,392.67,390.73,61303
2023-03-20 16:30:00,3967573.0,392.2337533333333,391.8,392.9,393.22,391.675,37030
2023-03-20 17:00:00,4663696.0,393.34761999999995,392.9,393.26,393.84,392.85,38588
2023-03-20 17:30:00,3571300.0,393.04933,393.26,393.02,393.68,392.77,29555
2023-03-20 18:00:00,4489897.0,392.7659566666667,393.01,392.98,393.33,392.35,33964
2023-03-20 18:30:00,5093139.0,392.55348,392.99,392.71,393.35,391.95,43045
2023-03-20 19:00:00,5997434.0,392.53338,392.7,392.96,393.15,392.255,48084
2023-03-20 19:30:00,12908901.0,393.1218766666667,392.95,393.66,394.1278,390.1202,89684
2023-03-20 20:00:00,3126283.0,393.35389000000004,393.68,393.64,393.86,393.54,4465
2023-03-20 20:30:00,191702.0,393.8601214285714,393.65,393.93,394.01,393.65,735
2023-03-20 21:00:00,32823.0,393.977945,393.97,394.0,394.02,393.93,351
2023-03-20 21:30:00,368847.0,393.98184375,393.99,393.96,394.07,393.74,280
2023-03-20 22:00:00,54761.0,393.84153000000003,393.97,393.95,394.04,393.61,456
2023-03-20 22:30:00,59260.0,393.9439565217391,393.96,393.94,394.09,393.77,385
2023-03-20 23:00:00,42189.0,393.72478095238097,393.9,393.64,393.9,393.61,274
2023-03-20 23:30:00,62129.0,393.58418260869564,393.65,393.68,393.69,393.5,352
2023-03-21 08:00:00,26941.0,394.7176181818182,394.78,395.0,395.01,394.25,188
2023-03-21 08:30:00,23171.0,394.88614545454544,395.02,395.0,395.12,394.64,139
2023-03-21 09:00:00,29220.0,395.09740500000004,394.96,395.27,395.41,394.72,153
2023-03-21 09:30:00,42859.0,395.4574411764706,395.34,395.84,395.85,395.26,208
2023-03-21 10:00:00,51454.0,395.93272499999995,395.92,396.2,396.37,395.65,297
2023-03-21 10:30:00,94509.0,396.2338178571428,396.2,396.07,396.68,395.83,433
2023-03-21 11:00:00,451911.0,396.37136666666663,396.05,397.06,397.09,395.88,1771
2023-03-21 11:30:00,292081.0,396.86632333333336,396.93,396.97,397.16,396.65,1957
2023-03-21 12:00:00,345626.0,396.87809666666664,396.3001,396.83,397.17,393.99,2154
2023-03-21 12:30:00,187081.0,396.8784866666667,396.8,396.92,397.06,396.66,1589
2023-03-21 13:00:00,340559.0,397.04118,396.92,397.28,397.32,396.8,2721
2023-03-21 13:30:00,7742582.0,397.61042,397.24,397.88,397.99,397.07,70217
2023-03-21 14:00:00,8298204.0,396.99939333333333,397.87,396.43,398.3393,396.05,74055
2023-03-21 14:30:00,4968644.0,396.45095000000003,396.44,396.24,397.05,395.83,46943
2023-03-21 15:00:00,4541701.0,396.60774000000004,396.25,396.87,397.305,396.1157,37505
2023-03-21 15:30:00,5067038.0,396.15894000000003,396.89,395.885,397.275,395.58,41375
2023-03-21 16:00:00,4436994.0,395.9274066666667,395.9,396.49,396.67,395.66,28950
2023-03-21 16:30:00,3816505.0,396.3207866666667,396.5,396.41,396.88,396.04,31288
2023-03-21 17:00:00,3233023.0,396.46028,396.42,396.94,397.03,396.15,27176
2023-03-21 17:30:00,4247056.0,396.6352133333333,396.95,396.275,397.419,396.26,31563
2023-03-21 18:00:00,3419904.0,396.5385733333333,396.27,397.05,397.165,396.24,26831
2023-03-21 18:30:00,4193832.0,397.18909333333335,397.06,397.66,397.93,396.898,33742
2023-03-21 19:00:00,5953566.0,397.90133,397.65,398.225,398.49,397.6,43905
2023-03-21 19:30:00,18747489.0,398.29244,398.22,398.87,399.41,398.03,115827
2023-03-21 20:00:00,8833564.0,398.33316,398.88,399.04,399.21,397.4136,4847
2023-03-21 20:30:00,129960.0,399.0155833333334,399.03,398.96,399.1,398.95,787
2023-03-21 21:00:00,46972.0,398.9533227272727,398.99,398.91,399.01,398.91,325
2023-03-21 21:30:00,19738.0,398.89317500000004,398.973,398.88,398.9803,398.85,505
2023-03-21 22:00:00,66765.0,398.7008607142857,398.91,398.66,398.91,398.62,533
2023-03-21 22:30:00,17705.0,398.7837,398.67,398.85,398.85,398.67,143
2023-03-21 23:00:00,37247.0,398.837745,398.83,398.94,398.96,398.76,234
2023-03-21 23:30:00,90108.0,398.8539,398.89,398.89,398.94,398.71,537
2023-03-22 08:00:00,52786.0,397.77552413793103,397.94,397.66,398.09,397.47,386
2023-03-22 08:30:00,10748.0,397.8969176470588,397.67,397.85,398.19,397.67,93
2023-03-22 09:00:00,26740.0,398.1140333333334,397.88,398.46,398.46,397.76,120
2023-03-22 09:30:00,15158.0,398.4100590909091,398.4,398.37,398.56,398.27,96
2023-03-22 10:00:00,12665.0,398.34513000000004,398.3,398.48,398.57,398.08,132
2023-03-22 10:30:00,20908.0,398.67641176470585,398.37,398.92,399.06,398.34,158
2023-03-22 11:00:00,47279.0,399.0904375,398.9,399.11,399.34,398.86,341
2023-03-22 11:30:00,72654.0,398.8266566666667,399.07,398.67,399.1,398.52,563
2023-03-22 12:00:00,128287.0,398.55804333333333,398.86,398.4699,399.32,397.78,1323
2023-03-22 12:30:00,120881.0,398.57875,398.47,398.76,398.78,398.3699,1034
2023-03-22 13:00:00,396651.0,398.8459733333333,398.72,398.74,399.06,398.7,2312
2023-03-22 13:30:00,6005788.0,398.40662333333336,398.73,398.57,398.875,398.08,50871
2023-03-22 14:00:00,3915859.0,398.81240999999994,398.58,399.7416,399.86,398.31,39216
2023-03-22 14:30:00,3636140.0,399.48694,399.74,399.25,399.88,399.13,31923
2023-03-22 15:00:00,3087872.0,398.90801,399.24,398.89,399.39,398.39,28514
2023-03-22 15:30:00,2971436.0,398.97713333333337,398.9025,398.915,399.16,398.73,21993
2023-03-22 16:00:00,2950129.0,398.44462333333337,398.91,398.2675,398.98,398.05,26146
2023-03-22 16:30:00,2364958.0,398.08377,398.285,397.93,398.41,397.84,23656
2023-03-22 17:00:00,3694448.0,397.8691666666667,397.94,398.216,398.275,397.37,26483
2023-03-22 17:30:00,2904902.0,398.4007166666667,398.23,398.54,398.77,398.13,25089
2023-03-22 18:00:00,12329848.0,399.8475466666667,398.58,399.935,401.7,398.43,102665
2023-03-22 18:30:00,18076424.0,400.33532333333335,399.92,398.56,402.49,397.4,159230
2023-03-22 19:00:00,14642828.0,397.8709733333333,398.56,398.95,399.89,395.67,142857
2023-03-22 19:30:00,21894441.0,396.0592033333333,398.89,392.14,399.18,392.07,170625
2023-03-22 20:00:00,8482718.0,392.7620166666667,392.14,392.57,392.84,391.87,11990
2023-03-22 20:30:00,1507802.0,393.0426733333333,392.57,392.35,392.99,392.11,1938
2023-03-22 21:00:00,98527.0,392.45824074074073,392.41,392.62,392.65,392.22,921
2023-03-22 21:30:00,37434.0,392.47098,392.59,392.4,392.59,392.37,528
2023-03-22 22:00:00,112816.0,392.78019333333333,392.57,392.679,393.0,392.51,885
2023-03-22 22:30:00,62849.0,392.8784586206897,392.73,392.9,393.0,392.73,585
2023-03-22 23:00:00,31387.0,392.703532,392.88,392.75,392.89,392.54,412
2023-03-22 23:30:00,37676.0,392.74788518518517,392.8,392.76,392.9,392.58,486
2023-03-23 08:00:00,85474.0,395.2634148148148,395.02,395.21,395.38,394.03,469
2023-03-23 08:30:00,15446.0,395.2265043478261,394.96,395.17,395.49,394.96,149
2023-03-23 09:00:00,29782.0,394.77015185185184,395.15,394.47,395.17,394.39,228
2023-03-23 09:30:00,20907.0,394.266124,394.5,394.3,394.5,394.09,171
2023-03-23 10:00:00,100430.0,393.94021923076923,394.36,393.4,394.43,393.3,532
2023-03-23 10:30:00,96210.0,393.5830222222222,393.29,393.95,393.97,393.12,420
2023-03-23 11:00:00,84197.0,394.34847666666667,393.98,394.28,394.66,393.98,774
2023-03-23 11:30:00,157392.0,394.4067033333333,394.31,394.59,394.88,394.11,992
2023-03-23 12:00:00,279672.0,394.23186999999996,394.65,394.24,395.25,393.5196,2131
2023-03-23 12:30:00,298774.0,394.4108133333333,394.3,394.32,395.02,394.0,2237
2023-03-23 13:00:00,311987.0,394.2452633333333,394.31,395.06,395.08,393.7,2604
2023-03-23 13:30:00,8490775.0,395.61092666666667,395.09,395.95,396.17,394.92,77234
2023-03-23 14:00:00,7003314.0,396.58848666666665,395.95,396.69,397.26,395.84,64157
2023-03-23 14:30:00,6266610.0,397.2284,396.69,398.42,398.55,396.39,48380
2023-03-23 15:00:00,6022394.0,398.2581633333333,398.42,397.93,399.29,397.85,47897
2023-03-23 15:30:00,4086787.0,398.15283,397.92,398.02,398.65,397.77,34808
2023-03-23 16:00:00,5323448.0,397.42999,398.04,397.66,398.3201,397.13,38512
2023-03-23 16:30:00,4903224.0,396.96807,397.66,396.77,398.025,396.54,34558
2023-03-23 17:00:00,7067491.0,396.02481,396.77,395.3399,397.13,394.75,55020
2023-03-23 17:30:00,4104195.0,395.44470333333334,395.335,394.82,396.2,394.66,39308
2023-03-23 18:00:00,6179163.0,394.49046333333337,394.82,392.8,395.36,392.8,54511
2023-03-23 18:30:00,11753003.0,391.94390666666663,392.83,392.3,393.35,390.54,95232
2023-03-23 19:00:00,14826777.0,392.41581,392.31,391.82,394.77,390.35,120084
2023-03-23 19:30:00,19566499.0,392.9979566666667,391.8,393.11,394.99,391.22,138072
2023-03-23 20:00:00,8777972.0,392.93965000000003,393.13,393.1,393.3877,392.93,7484
